scene,evaluator,role,question,task,vote
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,调整奖杯材质为铂金主题，底座变成磨砂黑曜石材质，使其更符合品牌色体系，并体现高级,1
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,优化奖杯切面细节，扩大分辨率，增加黑色背景，设计成产品宣传的奖杯主视觉，使整体视,4
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,修改徽章图案中的 IP 形象道具，将手中的物品更换为手捧鲜花，补充更有创意的元素,5
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,"设计一款品牌活动主题徽章，主视觉为品牌吉祥物""萌星""。徽章整体为圆形金属徽章结构",4
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,设计一款活动签到纪念徽章，主角为卡通动物 IP。徽章采用盾形结构，IP 角色站在,3
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,设计一款品牌荣誉奖杯，将品牌吉祥物形象与品牌标志融合。奖杯主体为现代简洁立式结构,5
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,"设计一款""品牌之星""主题奖杯，奖杯顶部为品牌吉祥物立体形象，吉祥物表情自信可爱。",1
徽章奖杯设计,E07,研发,你最想收藏哪张图中的徽章/奖杯？/V1,设计一款联动奖杯，融合两个品牌卡通 IP 形象。奖杯整体采用双角色联动构图，两个,4
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一个具有品牌吉祥物的徽章，画面可融入品牌元素，整体风格自由发挥,5
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一个结合卡通 IP 形象的奖杯，突出创意表现与视觉冲击力,1
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一个简洁且富有现代感的卡通动物 IP 徽章，适合年轻消费群体,3
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一个融合中秋节元素与品牌 IP 的徽章，体现传统与现代结合的视觉风格,4
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一个以品牌 IP 形象为核心的奖杯，造型独特，符合品牌气质与时尚感,5
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,"设计一款徽章，需包含品牌吉祥物""萌星""元素，整体风格现代简洁",4
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一款奖杯，融入卡通 IP 形象，外观简洁现代，适合颁奖典礼使用,4
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一款徽章，将传统文化元素与品牌 IP 结合，体现品牌文化的现代化表达,1
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一组系列徽章，每枚徽章代表不同的卡通 IP 角色形象或不同角色形态（至少3款,1
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,调整徽章中的 IP 元素，去掉吉祥物手中的道具，动作变成挥手,5
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,修改奖杯材质，水晶切面材质改为玫瑰金切面材质，使整体更现代、更具创意,3
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,调整奖杯材质为铂金主题，底座变成磨砂黑曜石材质，使其更符合品牌色体系，并体现高级,1
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,优化奖杯切面细节，扩大分辨率，增加黑色背景，设计成产品宣传的奖杯主视觉，使整体视,4
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,修改徽章图案中的 IP 形象道具，将手中的物品更换为手捧鲜花，补充更有创意的元素,5
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,"设计一款品牌活动主题徽章，主视觉为品牌吉祥物""萌星""。徽章整体为圆形金属徽章结构",4
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一款活动签到纪念徽章，主角为卡通动物 IP。徽章采用盾形结构，IP 角色站在,3
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一款品牌荣誉奖杯，将品牌吉祥物形象与品牌标志融合。奖杯主体为现代简洁立式结构,5
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,"设计一款""品牌之星""主题奖杯，奖杯顶部为品牌吉祥物立体形象，吉祥物表情自信可爱。",1
徽章奖杯设计,E07,研发,哪张图看起来不违和？（元素搭配、质感、风格）/V1,设计一款联动奖杯，融合两个品牌卡通 IP 形象。奖杯整体采用双角色联动构图，两个,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,我们店新出了一款芋泥啵啵奶茶，帮我做个图发朋友圈,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,老板让我做个小龙虾的团购图，要突出99块钱3斤,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,帮我设计一下我们火锅店的套餐海报，2-3人餐那种,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,做一张水果拼盘的图，要看起来新鲜,3
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,想做个烧烤的海报，夜宵那种感觉,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,生鲜店周年庆搞个特价海报，要喜庆,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,制作珍珠奶茶新品海报：商品: 一杯珍珠奶茶，透明塑料杯，可见黑糖珍珠和奶茶分层；,3
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,设计麻辣小龙虾团购海报：商品: 一盘红亮的麻辣小龙虾，堆满白色搪瓷盘；摆盘: 小,3
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,设计精品水果礼盒海报：商品: 高档水果礼盒，打开展示状态；内容物: 车厘子、芒果,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,制作火锅套餐商品海报：主体: 鸳鸯锅俯拍图，红汤白汤分明；配菜展示: 环绕火锅摆,2
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,设计蛋糕店门店头图：主体: 精美多层生日蛋糕，奶油裱花装饰；展示方式: 蛋糕放在,3
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,设计日料寿司拼盘海报：商品: 精致寿司拼盘，12-16个品种；摆盘: 黑色长方形,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,设计健身房促销海报：主视觉: 健身房器械区环境照；人物: 可选加入健身剪影；文字,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,制作洗车服务团购海报：主体: 汽车正在被清洗的画面，泡沫丰富；元素: 高压水枪、,4
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,帮我把这两个图片设计成一个海报,1
商品海报设计,E01,研发,对照任务 Prompt，哪张图片的完成度最高？/V1,"帮我参考图2的模板，用图1的商品图生成一个海报，要求体现""年度优质商品""主题，在",1
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,我们店新出了一款芋泥啵啵奶茶，帮我做个图发朋友圈,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,老板让我做个小龙虾的团购图，要突出99块钱3斤,4
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,帮我设计一下我们火锅店的套餐海报，2-3人餐那种,2
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,做一张水果拼盘的图，要看起来新鲜,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,想做个烧烤的海报，夜宵那种感觉,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,生鲜店周年庆搞个特价海报，要喜庆,4
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,制作珍珠奶茶新品海报：商品: 一杯珍珠奶茶，透明塑料杯，可见黑糖珍珠和奶茶分层；,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,设计麻辣小龙虾团购海报：商品: 一盘红亮的麻辣小龙虾，堆满白色搪瓷盘；摆盘: 小,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,设计精品水果礼盒海报：商品: 高档水果礼盒，打开展示状态；内容物: 车厘子、芒果,4
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,制作火锅套餐商品海报：主体: 鸳鸯锅俯拍图，红汤白汤分明；配菜展示: 环绕火锅摆,2
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,设计蛋糕店门店头图：主体: 精美多层生日蛋糕，奶油裱花装饰；展示方式: 蛋糕放在,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,设计日料寿司拼盘海报：商品: 精致寿司拼盘，12-16个品种；摆盘: 黑色长方形,4
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,设计健身房促销海报：主视觉: 健身房器械区环境照；人物: 可选加入健身剪影；文字,4
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,制作洗车服务团购海报：主体: 汽车正在被清洗的画面，泡沫丰富；元素: 高压水枪、,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,帮我把这两个图片设计成一个海报,3
商品海报设计,E01,研发,最容易识别核心信息的图是哪张（商品、卖点、价格、优惠等信息）/V1,"帮我参考图2的模板，用图1的商品图生成一个海报，要求体现""年度优质商品""主题，在",1
商品海报设计,E01,研发,内容准确性最好的图是哪张？（没有多余元素、元素畸形残缺、文字内容错误、错字等问题）/V1,我们店新出了一款芋泥啵啵奶茶，帮我做个图发朋友圈,5
商品海报设计,E01,研发,内容准确性最好的图是哪张？（没有多余元素、元素畸形残缺、文字内容错误、错字等问题）/V1,老板让我做个小龙虾的团购图，要突出99块钱3斤,2
商品海报设计,E01,研发,内容准确性最好的图是哪张？（没有多余元素、元素畸形残缺、文字内容错误、错字等问题）/V1,帮我设计一下我们火锅店的套餐海报，2-3人餐那种,2
商品海报设计,E01,研发,内容准确性最好的图是哪张？（没有多余元素、元素畸形残缺、文字内容错误、错字等问题）/V1,做一张水果拼盘的图，要看起来新鲜,3
商品海报设计,E01,研发,内容准确性最好的图是哪张？（没有多余元素、元素畸形残缺、文字内容错误、错字等问题）/V1,想做个烧烤的海报，夜宵那种感觉,4
商品海报设计,E01,研发,内容准确性最好的图是哪张？（没有多余元素、元素畸形残缺、文字内容错误、错字等问题）/V1,生鲜店周年庆搞个特价海报，要喜庆,4
商品海报设计,E01,研发,内容准确性最好的图是哪张？（没有多余元素、元素畸形残缺、文字内容错误、错字等问题）/V1,制作珍珠奶茶新品海报：商品: 一杯珍珠奶茶，透明塑料杯，可见黑糖珍珠和奶茶分层；,3
